"status","http_status","venues__menus__menu_name","venues__menus__sections__subsections__subsection_name","venues__menus__sections__subsections__contents__text","venues__menus__sections__subsections__contents__type","venues__menus__sections__section_name","venues__menus__currency_symbol","venues__locu_id","venues__contact__phone","venues__name","venues__location__postal_code","venues__location__locality","venues__location__address1","venues__location__region","venues__location__country","venues__location__geo__type","venues__location__geo__coordinates001","venues__location__geo__coordinates002","venues__menus__sections__subsections__contents__price","venues__menus__sections__subsections__contents__name","venues__menus__sections__subsections__contents__description","venues__menus__sections__subsections__contents__|","venues__menus__sections__subsections__contents__|__text","venues__menus__sections__subsections__contents__|__type","venues__menus__sections__subsections__contents__|__options__name","venues__menus__sections__subsections__contents__|__options__price"
"","","","","","ITEM","","","","","","","","","","","","","","","Calabreza Pizza or Calzone","Our brazilian pizza topped w/ baby salami.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken Barbecue Pizza or Calzone","Chicken, bacon, barbecue sauce, onions & scallions.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Buffalo Chicken Pizza or Calzone","Alfredo sauce, hot sauce, chicken & cheese.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Mix Flavor Pizza or Calzone","Pepperoni, sausage, ham & bacon.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Gyros Pizza or Calzone","Lamb, feta cheese, red onions & fresh tomatoes.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Snow White Pizza or Calzone","Onions, fresh basil & feta cheese.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Boston Garden Pizza or Calzone","Broccoli, green peppers, olives, tomatoes, mushrooms & onions.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Chicken Stir-Fry Pizza or Calzone","Grilled chicken, onions, peppers, mushrooms & broccoli.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Caprese Pizza or Calzone","Fresh mozzarela, fresh basil, sliced tomatoes, & red onions.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Bianco Pizza or Calzone","Homemade alfredo sauce, ricota, mozarela & provolone.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Mediteranean Pizza or Calzone","Grilled eggplant, goat cheese, roasted red peppers, olive paste & fresh basil.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Southern Barbecue Pizza or Calzone","Our homemade apple barbecue sauce, grilled chicken, onions, fresh tomatoes, & cilantro.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Feroucious Buffalo Pizza or Calzone","Crispy chicken, red onions, blue cheese, mozzarella, & roasted peppers.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Veggie Estravaganza Pizza or Calzone Vegetarian","Brocoli, spinach, fresh mushrooms, artichokes, roasted peppers, red onions.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Meatlovers Pizza or Calzone","Ham, bacon, shaved steak, cappicola, sausage & pepperoni.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Hawaiian Delight Pizza or Calzone","Smoked ham, crispy bacon, grilled chicken & pineapple chuncks.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Greek Pizza or Calzone","Feta, olives, onions, spinach, tomatoes & oregano.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Philly Steak Pizza or Calzone","Extra‌ shaved steak, mushrooms, peppers & onions.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Veggie White Pizza Vegetarian","Alfredo sauce, tamato, spinach & feta of te lotese.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Scallion Steak or Grilled Chicken Pizza or Calzone","Creamy parmesan sauce w/ with mozzarella w/ lots of tender chicken.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Brazilian Style Pizza","Chicken, bacon, julliene of eggs, white sauce.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Margarita Pizza or Calzone","Fresh basil, fresh mozzarella, olive oil, touch of salt & pepper.","option_groups","Size","OPTION_CHOOSE","Small","10.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","14.50"
"","","","","","ITEM","Sides‌","","","","","","","","","","","","","","Snack Attack 9.95","3 fingers, 3wings. Mozzarela sticks, french fries & onion rings.","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","French Fries","","option_groups","Size","OPTION_CHOOSE","Small","2.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","4.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Cheese Fries","","option_groups","Size","OPTION_CHOOSE","Small","3.75"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","4.75"
"","","","","","ITEM","","","","","","","","","","","","","","","Cajun Fries","","option_groups","Size","OPTION_CHOOSE","Small","2.35"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","3.75"
"","","","","","ITEM","","","","","","","","","","","","","","","Onions Rings","","option_groups","Size","OPTION_CHOOSE","Small","3.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","5.50"
"","","","","","ITEM","","","","","","","","","","","","","","","Mozzarella Sticks","","option_groups","Size","OPTION_CHOOSE","Small","4.95"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","6.95"
"","","","","","ITEM","","","","","","","","","","","","","","2.25","Fresh Garlic Bread","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.25","Cheesy Garlic Bread Most Popular","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","1.95","Rice Pilaf","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.50","Garlic Mashed Potatoes","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Jalapeno Poppers","","option_groups","Size","OPTION_CHOOSE","Small","4.95"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","6.95"
"","","","","","ITEM","","","","","","","","","","","","","","3.50","White Rice","","","","","",""
"","","","","","ITEM","Dessert‌","","","","","","","","","","","","","3.95","Homemade Passion Fruit Mousse","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","2.50","Chocolate Cake","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.00","Cheese Cake Most Popular","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.95","Caramel Flan","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.95","Homemade Chocolate Mousse","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","","Fried Dough","Fresh homemade fried dough, our signature dessert is topped w/ butter, powdered sugar, cinnamon & delicious butter scoth.","option_groups","Size","OPTION_CHOOSE","Small","4.99"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","6.99"
"","","","","","ITEM","Drinks‌","","","","","","","","","","","","","","Soda Can Most Popular","","option_groups","Size","OPTION_CHOOSE","Small","1.50"
"","","","","","","","","","","","","","","","","","","","","","","","","","Large","3.00"
"","","","","","ITEM","","","","","","","","","","","","","","1.25","Water","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","3.75","Juice","","","","","",""
"","","Beer","Imported","","ITEM","Draft Beer​","$","01e46fc0d651a11f50d5","(617) 623-9211","Precinct","02143","Somerville","70 Union Sq.","MA","United States","Point","-71.095183","42.379611","6.00","Guinness (Ire) 20oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Old Speckled Hen (Eng) 20oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Newcastle Brown (Eng)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Stella Artois (Bel)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Paulaner Wheat (Ger) 22oz","","","","","",""
"","","","New England","","ITEM","","","","","","","","","","","","","","5.50","Sea Dog Blueberry Wheat (ME)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","6.00","Allagash Belgian White (ME)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","BBC Steel Rail (MA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Sam Adams Seasonal (MA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Longtrail Ale (VT)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Harpoon IPA (MA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Harpoon Belgian Pale Ale (MA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Wolaver's Wildflower Wheat (VT)","","","","","",""
"","","","Domestic","","ITEM","","","","","","","","","","","","","","6.00","Dog Fish Head 60 min IPA (DE)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Lagunitas IPA (CA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Victory Hop Devil IPA (PA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.00","Blue Moon (CO)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Sierra Nevada Glissade Boch (CA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Troeg’s Pale Ale (PA)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","5.50","Batch 19 (CO)","","","","","",""
"","","","Big Bottles","","ITEM","","","","","","","","","","","","","","8.00","Young’s Double Chocolate Stout 15oz Can","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.50","Franziskaner Wheat 16oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.50","Magners Irish Cider 20oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","7.50","Magners Irish Pear Cider 20oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","12.00","Arrogant Bastard 22oz (7.2% abv)","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","13.00","BBC Russian Imperial Stout 22oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","BBC Steel Rail 22oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","BBC Coffeehouse Porter 22oz","","","","","",""
"","","","","","ITEM","","","","","","","","","","","","","","8.00","BBC Gold Spike Kolsch 22oz","","","","","",""
